,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
48243,2015-05-08,CANBERRA,4.0,16.1,0.0,3.5539962227301984,7.554195900026087,WNW,44.0,NNW,NW,20.0,26.0,68.0,45.0,1020.3,1016.4,4.412892606564299,3.8881044889029326,9.2,15.7,NO,NO
48244,2015-05-09,CANBERRA,6.3,15.3,0.0,3.64934532044105,5.516404887229825,WNW,48.0,WNW,WNW,24.0,26.0,62.0,59.0,1017.5,1015.4,5.0,6.091832412072023,12.4,12.9,NO,NO
48245,2015-05-10,CANBERRA,8.7,14.1,0.0,4.983848141190826,2.4583654405762374,NW,78.0,NW,NW,39.0,37.0,62.0,91.0,1009.1,1005.8,8.0,8.0,10.7,10.3,NO,YES
48246,2015-05-11,CANBERRA,8.6,16.4,2.0,4.463587419642032,6.860756433905735,NW,50.0,N,WNW,30.0,33.0,77.0,55.0,1010.2,1010.5,8.0,3.0,10.3,14.6,YES,NO
48247,2015-05-12,CANBERRA,8.9,14.5,0.0,3.3526879774002154,3.320632729951676,,53.3391022846011,NW,WNW,28.0,28.0,75.0,63.0,1014.1,1011.8,8.0,8.0,11.7,12.9,NO,NO
48248,2015-05-13,CANBERRA,3.8,11.8,0.0,4.747410056161691,5.501686532045561,W,54.0,WNW,SW,24.0,13.0,55.0,48.0,1016.4,1018.1,4.494449775322494,8.0,7.7,9.3,NO,NO
48249,2015-05-14,CANBERRA,-4.7,14.1,0.0,1.7928904710402023,6.823076737835557,N,28.0,NW,N,2.0,19.0,81.0,54.0,1026.3,1025.7,2.9014704084604404,3.9446529686597245,4.0,12.8,NO,NO
48250,2015-05-15,CANBERRA,-1.5,17.8,0.0,2.375206622039478,7.300818590623557,SSW,26.0,NE,SSE,2.0,9.0,71.0,45.0,1033.6,1032.0,2.155951396532842,3.9652176014093072,10.5,17.2,NO,NO
48251,2015-05-16,CANBERRA,0.3,17.2,0.0,2.185635640465442,7.236520025144593,SSW,28.0,ESE,N,13.0,11.0,77.0,46.0,1037.7,1034.2,3.6773393462616326,3.379735229716175,7.9,16.7,NO,NO
48252,2015-05-17,CANBERRA,-3.1,18.4,0.0,1.1583467502847142,8.857321473006571,ESE,17.0,NNW,N,7.0,6.0,93.0,32.0,1037.2,1032.5,3.387169821396995,1.8631086668980927,4.3,17.7,NO,NO
48253,2015-05-18,CANBERRA,-2.2,17.9,0.0,2.994881378809417,8.858070755808875,W,19.0,S,NNW,9.0,9.0,70.0,42.0,1033.0,1027.1,2.7357128322669695,2.3852738790915495,4.8,17.7,NO,NO
48254,2015-05-19,CANBERRA,3.8,14.4,0.0,0.7383552849089412,0.8144842032125865,NW,41.0,,NNW,0.0,22.0,99.0,89.0,1020.9,1015.0,6.0,8.0,8.8,13.4,NO,YES
48255,2015-05-20,CANBERRA,11.1,18.2,9.4,3.4154786894930496,6.254499649277861,,50.322067445751316,NNW,NW,26.0,26.0,85.0,62.0,1016.1,1014.7,6.2314255202303315,3.0,13.8,16.5,YES,NO
48256,2015-05-21,CANBERRA,1.0,16.1,0.0,1.424037712928616,3.263804866381399,WNW,20.0,,WNW,0.0,9.0,98.0,50.0,1021.0,1018.9,8.0,8.0,7.2,15.2,NO,NO
48257,2015-05-22,CANBERRA,7.1,14.5,0.6,3.2650241602994114,7.024253540398618,S,57.0,S,S,41.0,26.0,71.0,50.0,1023.4,1024.8,3.0,6.0,9.8,13.1,NO,NO
48258,2015-05-23,CANBERRA,-2.6,15.2,0.0,1.724688443139165,8.439563015712778,NW,19.0,SSE,NW,9.0,9.0,79.0,36.0,1031.4,1028.8,2.8793717617338643,2.651127779488725,5.0,14.7,NO,NO
48259,2015-05-24,CANBERRA,-5.8,15.9,0.0,1.1741440228091378,8.819978049834383,WNW,17.0,,WNW,0.0,11.0,90.0,35.0,1033.5,1031.0,2.5685593169626486,1.9045024511318616,2.3,15.6,NO,NO
48260,2015-05-25,CANBERRA,-2.0,14.6,0.0,1.7218527070679315,6.250724640944512,,15.289613565194145,,NNW,0.0,2.0,85.0,51.0,1033.2,1029.8,4.070569348492498,3.6709122828544736,3.3,13.5,NO,NO
48261,2015-05-26,CANBERRA,-4.5,15.2,0.2,0.5392056408297421,6.676280430101713,WNW,15.0,N,WNW,6.0,11.0,91.0,51.0,1031.1,1026.5,3.986720827747334,3.70172257529498,2.9,13.0,NO,NO
48262,2015-05-27,CANBERRA,-0.3,16.8,0.0,1.890287139595067,4.023789943113677,WNW,33.0,ESE,WNW,7.0,24.0,85.0,61.0,1026.3,1022.6,5.705126026526656,8.0,6.9,15.4,NO,NO
48263,2015-05-28,CANBERRA,0.1,14.8,0.0,1.2800864922903585,1.3261668931492778,NNW,44.0,NE,NNW,6.0,13.0,99.0,74.0,1024.8,1021.1,8.0,8.0,7.1,14.2,NO,NO
48264,2015-05-29,CANBERRA,7.1,17.1,0.0,4.107474934134295,6.99977328955886,NNW,39.0,NNW,WNW,17.0,24.0,61.0,48.0,1021.1,1021.1,3.977601147886986,4.887757878359238,13.8,16.2,NO,NO
48265,2015-05-30,CANBERRA,-2.0,14.2,0.0,1.0961602960595869,5.888187989160748,WNW,39.0,SSW,NW,4.0,22.0,98.0,51.0,1023.3,1018.1,5.404464123015671,3.87170965352513,2.7,12.8,NO,NO
48266,2015-05-31,CANBERRA,0.0,14.0,0.0,2.5215074132750814,8.111508667523495,WNW,50.0,N,W,7.0,20.0,78.0,49.0,1016.4,1013.6,2.8488591486529202,1.0,7.6,11.2,NO,YES
48267,2015-06-01,CANBERRA,1.4,10.8,1.2,3.244393358912724,6.317114197616547,NW,44.0,SSE,SW,15.0,24.0,66.0,30.0,1018.5,1019.3,4.7643426610569435,8.0,4.9,9.6,YES,NO
48268,2015-06-02,CANBERRA,-7.0,11.7,0.0,1.5782980567281797,7.498104808471936,SSE,35.0,NE,W,4.0,13.0,82.0,44.0,1026.2,1023.8,2.7409751815906844,3.0361738442511594,0.7,11.1,NO,NO
48269,2015-06-03,CANBERRA,-5.1,12.7,0.0,1.1297538159439213,7.759841213324577,NNW,19.0,WNW,NNW,7.0,13.0,81.0,42.0,1025.1,1021.9,3.036878442437981,3.1475472660549357,2.5,11.8,NO,NO
48270,2015-06-04,CANBERRA,-6.9,11.4,0.0,0.6461314646945127,6.923190628083965,N,37.0,,NNW,0.0,26.0,93.0,46.0,1022.8,1018.3,3.9324979618255185,3.1884691603236135,-0.6,10.2,NO,NO
48271,2015-06-05,CANBERRA,-0.8,14.0,1.0,2.119536341731866,5.370147222534776,NW,19.0,,WNW,0.0,9.0,91.0,47.0,1020.9,1021.0,7.0,4.504754816340757,4.8,13.8,NO,NO
48272,2015-06-06,CANBERRA,-3.9,13.9,0.0,1.6954358655520636,4.750358736699859,NW,19.0,,NNW,0.0,9.0,99.0,56.0,1030.7,1028.6,8.0,4.074841173273853,-0.3,13.3,NO,NO
48273,2015-06-07,CANBERRA,-5.5,16.5,0.2,1.8844757982210965,7.599441087236087,NW,41.0,,NNW,0.0,24.0,95.0,49.0,1030.1,1025.8,3.8005554623534294,2.571072945858944,0.6,15.4,NO,NO
48274,2015-06-08,CANBERRA,0.1,15.4,0.0,1.791612009314285,6.350866582875923,NW,54.0,NW,NW,26.0,31.0,74.0,53.0,1024.7,1020.9,4.1082793352727975,4.84339324780445,10.4,14.2,NO,NO
48275,2015-06-09,CANBERRA,7.8,15.1,0.0,2.84892424162674,5.653500596059793,NW,46.0,NW,NW,31.0,33.0,67.0,71.0,1021.2,1022.1,1.0,8.0,11.2,12.2,NO,NO
48276,2015-06-10,CANBERRA,-3.3,14.4,0.0,2.1655596347929063,5.373642317791273,S,30.0,SE,ENE,9.0,7.0,72.0,52.0,1032.8,1032.4,3.396770935293759,7.0,6.0,12.2,NO,NO
48277,2015-06-11,CANBERRA,-3.1,14.9,0.0,1.765652447001223,7.182089744256942,SE,17.0,SE,NW,7.0,4.0,79.0,48.0,1039.0,1035.1,3.3934362617096667,2.994841862853349,3.2,14.3,NO,NO
48278,2015-06-12,CANBERRA,-4.5,17.5,0.0,1.6041436407885996,8.27832763091903,ENE,17.0,NW,SSW,6.0,4.0,90.0,42.0,1036.2,1032.2,3.234270908697681,2.249427020305987,2.4,16.6,NO,NO
48279,2015-06-13,CANBERRA,-2.1,16.3,0.0,0.31151113695838006,7.494075484083254,NNW,24.0,NNW,NNW,7.0,13.0,99.0,57.0,1032.5,1028.0,1.0,2.6611202896905937,3.5,14.9,NO,NO
48280,2015-06-14,CANBERRA,-1.8,16.3,0.2,0.9163212430501844,6.076930368118823,WNW,15.0,,NW,0.0,7.0,99.0,50.0,1030.4,1026.7,5.0,3.5486717789213955,4.2,15.7,NO,NO
48281,2015-06-15,CANBERRA,-0.2,15.9,0.0,0.5958798847032298,3.120607951660915,ENE,35.0,SW,ENE,6.0,15.0,93.0,70.0,1029.8,1026.6,4.0,8.0,8.2,13.6,NO,YES
48282,2015-06-16,CANBERRA,8.2,12.8,6.4,0.3200254802032916,-0.5583563195039289,SW,17.0,WSW,NNW,13.0,6.0,99.0,99.0,1022.4,1018.6,8.0,8.0,10.9,12.7,YES,YES
48283,2015-06-17,CANBERRA,10.3,12.8,23.0,1.5504407935720437,0.16824731376704705,,32.83488846433846,SW,NW,7.0,13.0,99.0,87.0,1012.8,1010.2,9.124286099882738,8.0,11.2,12.8,YES,YES
48284,2015-06-18,CANBERRA,4.2,10.7,17.0,0.4543781316537192,0.31367365098302713,S,31.0,NW,E,2.0,13.0,99.0,90.0,1016.5,1015.7,7.0,8.0,8.6,9.5,YES,YES
48285,2015-06-19,CANBERRA,2.2,11.2,5.6,2.4496075438344675,3.9769205584276293,S,37.0,SSE,SSE,17.0,15.0,70.0,57.0,1020.6,1019.7,5.42723468322194,8.0,7.4,10.2,YES,NO
48286,2015-06-20,CANBERRA,-2.6,11.6,0.2,2.0681105829203474,7.56080555349579,S,28.0,NNE,SSW,2.0,7.0,77.0,52.0,1026.3,1024.4,2.612358953401909,1.0,3.7,10.7,NO,NO
48287,2015-06-21,CANBERRA,-3.5,12.6,0.0,0.8204926144560929,6.774430241483174,NNW,26.0,N,NNW,7.0,19.0,94.0,48.0,1029.9,1027.8,4.440936386062532,3.070605661584672,1.2,11.9,NO,NO
48288,2015-06-22,CANBERRA,-4.6,13.1,0.0,1.0723812328085316,5.3508274355399195,NNW,33.0,SW,NNW,2.0,17.0,95.0,61.0,1030.1,1026.6,4.815726793249382,4.195491150587529,0.1,10.6,NO,NO
48289,2015-06-23,CANBERRA,-2.4,13.8,0.0,1.2190820868105945,4.742401451143131,NNW,35.0,,NW,0.0,24.0,89.0,64.0,1026.8,1024.2,4.7045976313145985,5.164572014368304,4.5,11.3,NO,NO
48290,2015-06-24,CANBERRA,3.5,15.7,0.0,1.40174166980443,3.6932661740468546,NW,31.0,N,WSW,6.0,7.0,86.0,71.0,1024.0,1021.5,3.0,7.0,10.6,13.4,NO,NO
48291,2015-06-25,CANBERRA,1.1,16.0,0.2,1.9307681106231698,4.922488866113014,SSE,19.0,N,NW,4.0,7.0,99.0,56.0,1025.7,1024.9,7.0,4.450758202121236,5.0,15.5,NO,NO
48292,2015-06-26,CANBERRA,-0.9,14.3,0.0,1.9772211670704323,6.4612368438505,SE,26.0,SE,NNW,11.0,4.0,78.0,49.0,1034.9,1032.0,3.8954185662789342,3.8097588581224855,5.3,13.3,NO,NO
48293,2015-06-27,CANBERRA,-3.1,12.4,0.0,0.31913672255043224,2.712854517851362,NNW,19.0,SE,SSW,6.0,7.0,99.0,69.0,1034.4,1031.0,8.0,5.54172927296824,2.2,11.1,NO,NO
48294,2015-06-28,CANBERRA,0.2,13.2,0.0,1.0005973182376167,4.253100252524575,SSE,19.0,SSE,NW,9.0,7.0,98.0,55.0,1035.3,1032.4,8.0,4.336730953700517,2.8,12.7,NO,NO
48295,2015-06-29,CANBERRA,-0.9,14.4,0.2,0.8945611523593229,5.643246599085934,NNW,19.0,NNW,NNW,6.0,7.0,90.0,52.0,1034.8,1030.7,4.848487662119396,3.8939250309121505,4.8,13.7,NO,NO
48296,2015-06-30,CANBERRA,-2.0,11.6,0.0,-0.41921097293153053,1.9010309189087877,NNW,35.0,WSW,NNW,7.0,26.0,99.0,72.0,1029.9,1026.6,8.0,7.0,4.8,8.1,NO,NO
48297,2015-07-01,CANBERRA,-4.1,10.0,0.0,0.16968072074967466,3.9749075325584684,N,28.0,NNW,NNW,6.0,17.0,99.0,55.0,1028.8,1024.3,8.0,4.49744471995065,0.0,9.6,NO,NO
48298,2015-07-02,CANBERRA,-0.8,10.8,0.0,1.2070210282935179,7.305525712140792,NNW,48.0,NW,WSW,13.0,28.0,85.0,44.0,1022.0,1018.9,4.0,2.0,4.7,10.4,NO,NO
48299,2015-07-03,CANBERRA,-7.0,10.5,0.0,0.5992731905216075,7.642618482483314,NNW,28.0,,NW,0.0,17.0,84.0,37.0,1028.8,1025.5,2.8722741583421367,2.819235762933161,0.5,9.6,NO,NO
48300,2015-07-04,CANBERRA,-5.5,9.3,0.2,0.4844558180656904,5.181124700200179,WSW,19.0,W,WSW,2.0,4.0,94.0,56.0,1024.0,1022.3,4.494499340460507,4.0879839556527955,-0.6,8.7,NO,NO
48301,2015-07-05,CANBERRA,-4.7,7.3,0.0,-0.7562215604921292,1.4429571401766808,N,15.0,SSW,SSW,7.0,9.0,99.0,78.0,1024.0,1019.8,8.0,6.427489870414796,-0.3,6.0,NO,NO
48302,2015-07-06,CANBERRA,-2.4,11.2,0.2,0.6783067723277654,4.562730707908422,NNW,26.0,SW,NW,13.0,19.0,99.0,55.0,1018.4,1015.8,8.0,4.736553610433823,1.7,10.6,NO,NO
48303,2015-07-07,CANBERRA,-4.7,11.5,0.0,0.6286914884267318,3.4823628888190754,SSE,20.0,,SE,0.0,13.0,95.0,59.0,1022.6,1022.4,5.434066832868879,8.0,1.6,10.6,NO,NO
48304,2015-07-08,CANBERRA,-3.0,12.6,0.0,1.586709906189263,7.247644087249121,ESE,19.0,ESE,NW,9.0,6.0,79.0,44.0,1029.9,1027.9,3.344735877907027,3.2337703903999184,3.4,12.3,NO,NO
48305,2015-07-09,CANBERRA,-1.3,13.8,0.0,1.1424543873705986,5.9960320301524135,N,24.0,,NNW,0.0,9.0,87.0,46.0,1031.0,1026.7,4.401595607315414,3.8428464192263263,5.0,13.1,NO,YES
48306,2015-07-10,CANBERRA,-0.5,9.9,2.6,0.09377246305208331,0.7497442520888598,NNW,35.0,NE,NW,7.0,17.0,99.0,84.0,1023.4,1019.2,8.0,7.0,4.4,9.5,YES,YES
48307,2015-07-11,CANBERRA,3.6,12.5,7.2,0.8684429642827851,1.792969826961631,W,43.0,NNW,NNW,17.0,24.0,91.0,73.0,1015.3,1009.3,8.0,8.0,8.7,11.7,YES,YES
48308,2015-07-12,CANBERRA,3.1,9.2,10.2,1.6012273872118996,3.767989080359307,WNW,39.0,NW,WNW,20.0,24.0,90.0,65.0,1005.1,1002.1,8.0,6.030206542966219,3.6,7.2,YES,YES
48309,2015-07-13,CANBERRA,3.6,13.6,1.4,4.479266320191407,6.333741409806066,W,48.0,NW,WSW,17.0,26.0,72.0,46.0,1004.6,1006.1,7.0,5.132468537769228,7.8,13.0,YES,NO
48310,2015-07-14,CANBERRA,4.1,10.0,0.0,2.8559432559950366,4.971720100395231,NNW,52.0,NW,NNW,30.0,35.0,68.0,65.0,1012.1,1012.7,5.572498379227426,6.246270926053974,7.2,7.0,NO,NO
48311,2015-07-15,CANBERRA,1.1,7.9,0.0,1.1199476046318964,0.6366270947174826,NNW,30.0,E,SSE,7.0,7.0,93.0,79.0,1018.0,1017.3,8.0,8.0,3.5,7.6,NO,YES
48312,2015-07-16,CANBERRA,-0.5,10.8,3.2,-0.139666060972651,4.498655138923013,S,35.0,SE,SSW,11.0,24.0,88.0,65.0,1018.9,1015.1,1.0,8.0,4.9,9.4,YES,NO
48313,2015-07-17,CANBERRA,4.2,10.8,0.4,4.7219794036383504,7.695104987956668,S,54.0,S,SSE,26.0,22.0,58.0,44.0,1015.8,1016.8,4.041819067684827,3.904014222757162,5.9,10.4,NO,NO
48314,2015-07-18,CANBERRA,-2.9,11.0,0.2,1.6758657128865408,6.537957120422433,S,37.0,S,S,22.0,22.0,68.0,52.0,1027.9,1028.9,3.024596532083848,5.0,6.0,9.5,NO,NO
48315,2015-07-19,CANBERRA,-5.1,12.8,0.0,0.6041297663396037,5.235122777686378,NW,15.0,,WNW,0.0,9.0,90.0,62.0,1034.8,1032.3,4.165673123343893,4.490960225479171,0.9,9.8,NO,NO
48316,2015-07-20,CANBERRA,-4.7,14.1,0.2,0.29873301368069605,7.286690392161724,N,19.0,,N,0.0,9.0,99.0,39.0,1036.5,1032.6,4.095413639789925,2.4852920050090574,0.8,12.9,NO,NO
48317,2015-07-21,CANBERRA,-4.5,14.1,0.0,0.7715806493873671,6.385579351942134,NW,35.0,,NNW,0.0,22.0,98.0,50.0,1033.5,1029.5,4.484139418090734,3.0227407752610063,1.4,13.6,NO,NO
48318,2015-07-22,CANBERRA,0.2,9.6,0.2,-0.16376941448371696,-0.21847442864878275,SW,22.0,S,NNE,11.0,15.0,99.0,96.0,1026.7,1024.8,8.0,8.0,4.3,8.9,NO,YES
48319,2015-07-23,CANBERRA,4.3,10.8,6.6,-0.27534715070968474,-0.37933664274748224,SW,13.0,,NNW,0.0,9.0,99.0,96.0,1028.0,1025.1,7.0,8.0,7.4,9.6,YES,YES
48320,2015-07-24,CANBERRA,0.5,11.6,2.2,1.1420051502240014,-0.09604592711905013,NW,50.0,S,NW,6.0,17.0,99.0,95.0,1020.8,1015.8,8.0,8.0,4.4,10.0,YES,YES
48321,2015-07-25,CANBERRA,4.4,13.4,2.4,2.1987582765014153,8.174617787033576,NW,52.0,NW,WNW,28.0,24.0,79.0,60.0,1018.1,1017.0,1.0,2.0,8.0,10.7,YES,NO
48322,2015-07-26,CANBERRA,6.5,11.5,0.0,1.5126221249659508,5.202391528771365,WNW,59.0,NNW,W,30.0,37.0,75.0,66.0,1016.5,1015.8,1.0,8.0,9.5,7.9,NO,NO
48323,2015-07-27,CANBERRA,1.4,11.5,0.0,3.7211850273651734,8.475312072349581,W,48.0,WNW,WSW,26.0,30.0,57.0,42.0,1025.4,1026.3,3.0916134434376517,3.4879705924792503,5.6,10.1,NO,NO
48324,2015-07-28,CANBERRA,-4.1,13.0,0.0,0.928724202353429,6.544899842700964,NW,24.0,,NW,0.0,13.0,87.0,47.0,1035.1,1032.2,3.6750962945064316,3.30536320522058,2.7,12.3,NO,NO
48325,2015-07-29,CANBERRA,-3.3,12.9,0.0,0.56314569037621,6.0474313199936205,NW,35.0,,NW,0.0,22.0,90.0,47.0,1036.1,1031.2,4.453095089491342,3.6568319899084045,2.8,11.1,NO,NO
48326,2015-07-30,CANBERRA,-2.5,12.3,0.0,0.8389417524338896,5.399836058948743,NNW,48.0,NW,NW,24.0,30.0,72.0,59.0,1026.2,1021.7,4.053338489406045,5.531921433920537,8.0,9.9,NO,NO
48327,2015-07-31,CANBERRA,2.4,15.1,0.0,2.680610583781082,8.271215261862444,NNW,39.0,N,NW,11.0,24.0,73.0,48.0,1022.0,1020.1,1.0,3.229545664525517,8.1,14.5,NO,NO
48328,2015-08-01,CANBERRA,2.3,15.1,0.0,4.179440290122834,6.8101204458463585,WNW,59.0,NNW,WNW,31.0,24.0,72.0,60.0,1016.4,1014.2,8.0,1.0,8.7,13.9,NO,YES
48329,2015-08-02,CANBERRA,7.4,14.6,31.4,2.384779122049615,2.1010296445521206,NNE,48.0,NW,NW,15.0,28.0,88.0,86.0,1014.5,1012.5,8.0,8.0,9.6,10.5,YES,YES
48330,2015-08-03,CANBERRA,3.8,11.1,1.2,3.693437378953199,8.226332455256347,NW,65.0,NW,WNW,33.0,30.0,62.0,57.0,1014.7,1015.3,3.0,1.0,9.2,10.0,YES,NO
48331,2015-08-04,CANBERRA,-5.3,8.9,0.0,0.8588849511960959,5.791475744260325,NW,48.0,,N,0.0,31.0,86.0,50.0,1023.1,1018.7,4.377339203830857,4.035337132598798,0.1,7.4,NO,NO
48332,2015-08-05,CANBERRA,0.0,10.1,0.0,1.4344544128548975,2.647080091056708,WNW,63.0,NNW,NW,28.0,30.0,88.0,80.0,1013.8,1010.7,6.0,8.0,3.4,6.9,NO,NO
48333,2015-08-06,CANBERRA,-0.1,12.2,0.0,2.7173904608477457,8.599312121827225,WNW,35.0,NW,WNW,19.0,20.0,74.0,43.0,1017.4,1017.3,3.2482548338740287,2.0,4.8,11.7,NO,NO
48334,2015-08-07,CANBERRA,-3.5,13.0,0.0,1.3826118352829937,5.522499374056437,N,28.0,WNW,NNW,2.0,15.0,99.0,54.0,1025.2,1022.0,8.0,2.0,1.3,12.2,NO,NO
48335,2015-08-08,CANBERRA,-3.0,13.4,0.2,1.6161632400702146,5.879776519973738,WNW,20.0,,NNW,0.0,9.0,99.0,41.0,1026.4,1022.9,8.0,3.4615874638849036,-0.4,12.6,NO,NO
48336,2015-08-09,CANBERRA,-4.7,13.3,0.0,0.6039050779507065,7.830898380409586,WNW,30.0,N,NNW,6.0,19.0,90.0,50.0,1025.1,1019.8,3.301707905374627,1.0,2.8,11.4,NO,NO
48337,2015-08-10,CANBERRA,2.7,14.4,0.0,2.976133502661831,6.548636754410026,NW,44.0,NW,NW,19.0,28.0,59.0,51.0,1017.1,1013.2,1.0,8.0,9.2,13.4,NO,NO
48338,2015-08-11,CANBERRA,3.1,13.6,0.0,2.5514286155095007,6.9822852466116245,NW,44.0,NNW,NW,20.0,24.0,74.0,42.0,1014.7,1012.0,4.642607273285407,4.476035818400909,8.8,12.4,NO,
48339,2015-08-12,CANBERRA,-3.5,7.5,5.3718104408523,0.4881409656887499,1.2964111712039141,,47.057311953257624,,NW,0.0,30.0,95.0,85.0,1006.0,1004.1,6.4354412529244485,8.0,2.2,4.9,,YES
48340,2015-08-13,CANBERRA,0.5,12.2,4.0,2.4412489872492174,6.339527253935088,W,52.0,NW,WNW,22.0,33.0,74.0,56.0,1016.3,1017.3,4.085997623656823,4.973205714524887,7.5,10.6,YES,NO
48341,2015-08-14,CANBERRA,-2.8,15.4,0.0,1.978642135065904,6.772118011637772,N,31.0,SW,NNW,6.0,24.0,84.0,56.0,1026.2,1024.2,3.7651107110080204,3.832959083645896,4.3,14.2,NO,NO
48342,2015-08-15,CANBERRA,-1.6,15.1,0.0,1.3519045149471864,4.65647997187029,N,19.0,NNE,N,6.0,11.0,91.0,49.0,1032.1,1029.4,8.0,5.0,5.4,14.7,NO,NO
48343,2015-08-16,CANBERRA,0.5,15.3,0.0,1.4858500692970935,6.084844285046408,WNW,41.0,WNW,NW,4.0,24.0,86.0,46.0,1028.0,1021.9,4.9046672926878045,3.9464570884026386,7.3,14.9,NO,NO
48344,2015-08-17,CANBERRA,3.3,12.5,0.0,2.4569326965561444,2.8687630684506686,W,52.0,NW,WNW,22.0,30.0,76.0,66.0,1017.5,1014.9,8.0,8.0,8.6,10.4,NO,NO
48345,2015-08-18,CANBERRA,-4.1,12.3,0.0,2.2661274123468544,7.1988474212564455,W,31.0,,N,0.0,11.0,75.0,44.0,1021.6,1020.8,2.5929886914304916,3.865786573561053,4.0,11.2,NO,NO
48346,2015-08-19,CANBERRA,-3.8,13.0,0.0,0.6061214384201534,7.321288472935699,NNW,26.0,NW,N,7.0,11.0,84.0,50.0,1027.7,1025.1,1.0,3.509158591274719,4.5,11.4,NO,NO
48347,2015-08-20,CANBERRA,-1.8,15.6,0.2,1.3322006612670165,5.180244116878647,NW,30.0,,NNW,0.0,20.0,99.0,46.0,1029.2,1025.5,8.0,4.1661946186048695,4.1,14.9,NO,NO
48348,2015-08-21,CANBERRA,-2.5,17.7,0.0,2.3856393513298073,7.073480217249184,NW,41.0,W,NW,2.0,28.0,83.0,53.0,1026.5,1022.2,3.6852588517655676,3.9446974862575814,5.4,15.3,NO,YES
48349,2015-08-22,CANBERRA,2.7,21.0,1.4,2.91949900268596,7.758241438834347,NW,67.0,SSW,NW,7.0,43.0,93.0,48.0,1021.4,1017.1,6.0,1.0,11.8,19.9,YES,NO
48350,2015-08-23,CANBERRA,10.7,16.5,0.2,2.724039845062343,3.4798581856040656,NNW,37.0,NNW,NNW,20.0,20.0,82.0,73.0,1021.1,1019.4,6.0,7.0,12.7,13.8,NO,NO
48351,2015-08-24,CANBERRA,7.4,11.6,0.0,2.0907399807369345,1.1994494579497257,SE,39.0,SE,SSE,15.0,20.0,76.0,78.0,1020.6,1017.7,8.0,8.0,11.4,10.3,NO,YES
48352,2015-08-25,CANBERRA,6.5,10.5,22.6,2.566940928321877,1.3873628929824093,S,54.0,S,S,28.0,22.0,75.0,89.0,1019.4,1020.1,8.0,8.0,9.9,7.7,YES,YES
48353,2015-08-26,CANBERRA,7.2,14.9,2.6,3.0772854349587178,4.586105553769336,SSW,39.0,S,S,26.0,24.0,74.0,69.0,1024.6,1021.8,7.0,5.0,9.8,13.5,YES,YES
48354,2015-08-27,CANBERRA,6.6,15.8,1.2,1.4266833114538358,2.7811270133957677,NNW,39.0,,NW,0.0,26.0,99.0,59.0,1020.4,1016.7,7.0,8.0,9.6,14.7,YES,NO
48355,2015-08-28,CANBERRA,5.6,15.2,0.0,3.218099565259017,3.320681684785228,NW,37.0,NNW,NW,9.0,30.0,76.0,70.0,1021.6,1020.7,7.0,8.0,8.5,11.8,NO,YES
48356,2015-08-29,CANBERRA,4.0,14.0,1.8,2.4101759210887153,7.164038981835311,NW,41.0,NW,WNW,20.0,24.0,74.0,40.0,1023.0,1019.3,4.846073097266725,3.8505669758843055,8.7,13.5,YES,NO
48357,2015-08-30,CANBERRA,-2.9,14.5,0.0,2.2934958758381683,5.841566411165644,SSE,33.0,NNW,W,2.0,9.0,89.0,49.0,1022.3,1018.8,7.0,3.0,3.9,13.5,NO,NO
48358,2015-08-31,CANBERRA,-3.0,15.0,0.0,2.9614194250565546,7.441215638738129,N,31.0,W,N,7.0,13.0,65.0,52.0,1019.2,1015.1,2.4675855591572287,4.0,6.2,12.9,NO,NO
48359,2015-09-01,CANBERRA,-3.1,14.2,0.0,1.5137655209987244,4.836080213771339,N,37.0,N,NNW,4.0,28.0,99.0,55.0,1016.7,1013.7,8.0,4.842010768590306,2.8,13.1,NO,NO
48360,2015-09-02,CANBERRA,-2.8,16.8,0.0,1.8204022713493302,8.171149087326306,NNW,31.0,NW,NNW,4.0,19.0,89.0,38.0,1017.7,1011.3,3.891840369356231,2.8582364676139633,4.5,16.4,NO,YES
48361,2015-09-03,CANBERRA,4.4,12.9,7.6,2.8959554924169524,2.6414473350324243,S,41.0,NW,SSW,17.0,17.0,85.0,77.0,1006.7,1009.5,8.0,7.0,9.8,10.8,YES,YES
48362,2015-09-04,CANBERRA,0.7,16.7,5.0,2.237120534175027,8.316111362045156,NW,39.0,WSW,NW,6.0,26.0,79.0,51.0,1023.0,1020.1,2.785388592114302,1.0,9.7,15.5,YES,NO
48363,2015-09-05,CANBERRA,-0.1,16.9,0.0,2.2314293950570274,7.6352519329314035,NW,24.0,,NNW,0.0,7.0,82.0,36.0,1023.5,1020.0,3.43758919804462,3.422153894503211,8.0,16.5,NO,NO
48364,2015-09-06,CANBERRA,4.4,14.8,0.0,1.6775928363881505,3.4693893135756113,NW,30.0,SSW,W,7.0,9.0,80.0,63.0,1024.7,1020.0,4.0,8.0,9.9,13.6,NO,NO
